"User_ID sorted by SD","Ensembl_gene_id","symbol","cng_1","cng_2","cng_3","cng_4","wt_1","wt_2","wt_3","treatment30_1","treatment30_2","treatment30_3","treatment30_4"
" ENSMUSG00000066306","ENSMUSG00000066306","  Numa1",6059,5008,3113,5180,4556,4453,4004,5036,6922,5641,4938
" ENSMUSG00000025144","ENSMUSG00000025144","  Cenpx",212,229,112,150,141,194,156,196,220,213,172
" ENSMUSG00000040972","ENSMUSG00000040972","  Igsf21",7511,8064,5295,6051,5574,5527,5127,7006,10094,7748,7028
" ENSMUSG00000029191","ENSMUSG00000029191","  Rfc1",1438,1438,837,1160,1085,1077,1015,1211,1821,1362,1416
" ENSMUSG00000045973","ENSMUSG00000045973","  Slc25a51",1256,1110,748,874,835,986,912,1280,1489,1260,1096
" ENSMUSG00000081865","ENSMUSG00000081865","  Gm15484",7,10,0,6,6,5,13,5,7,9,5
" ENSMUSG00000040596","ENSMUSG00000040596","  Pogk",3309,2942,1929,2168,2532,2624,2451,2905,4008,3342,3257
" ENSMUSG00000020790","ENSMUSG00000020790","  Ankfy1",1369,1339,826,1127,944,981,1027,1235,1748,1275,1369
" ENSMUSG00000064267","ENSMUSG00000064267","  Hvcn1",175,146,105,139,104,91,106,174,156,142,154
" ENSMUSG00000103030","ENSMUSG00000103030","  E330011M16Rik",86,102,78,84,119,129,168,114,129,105,133
" ENSMUSG00000032186","ENSMUSG00000032186","  Tmod2",5969,6449,4792,5039,4831,5306,5475,6327,9507,7909,6230
" ENSMUSG00000090071","ENSMUSG00000090071","  Cdk5r2",2004,2136,1109,1675,1818,1921,1950,1857,2615,2227,1861
" ENSMUSG00000030689","ENSMUSG00000030689","  Ino80e",1181,1283,730,896,990,1015,1015,1167,1629,1308,1182
" ENSMUSG00000020621","ENSMUSG00000020621","  Rdh14",399,487,291,338,299,449,359,416,578,506,403
" ENSMUSG00000003814","ENSMUSG00000003814","  Calr",8993,9898,5711,7992,7123,6568,7080,8308,12180,9609,7974
" ENSMUSG00000083362","ENSMUSG00000083362","  Gm8606",3,7,3,8,4,4,5,4,10,16,6
" ENSMUSG00000029467","ENSMUSG00000029467","  Atp2a2",9103,9229,5664,6819,7051,6836,7127,7947,11973,9902,8536
" ENSMUSG00000064127","ENSMUSG00000064127","  Med14",1661,1758,1118,1196,1345,1265,1237,1517,2127,1914,1728
" ENSMUSG00000041720","ENSMUSG00000041720","  Pi4ka",7316,6824,4174,5790,5394,5667,5247,6661,8923,7405,7352
" ENSMUSG00000021540","ENSMUSG00000021540","  Smad5",1127,876,593,753,584,731,666,890,1045,906,809
" ENSMUSG00000042302","ENSMUSG00000042302","  Ehbp1",3710,3208,2030,2854,2431,2997,2732,3219,4336,3544,3599
" ENSMUSG00000020687","ENSMUSG00000020687","  Cdc27",1139,1239,732,820,793,892,824,1085,1385,1180,1115
" ENSMUSG00000060992","ENSMUSG00000060992","  Copz1",1699,1802,1026,1338,1271,1170,1326,1545,2103,1751,1606
" ENSMUSG00000085315","ENSMUSG00000085315","  A430018G15Rik",100,80,64,91,87,97,81,77,150,114,73
" ENSMUSG00000086827","ENSMUSG00000086827","  4930461C15Rik",7,7,3,6,12,11,6,16,6,13,5
" ENSMUSG00000093739","ENSMUSG00000093739","  Gm20692",17,9,10,23,15,21,14,28,21,21,17
" ENSMUSG00000028826","ENSMUSG00000028826","  Maco1",3447,3398,1926,2557,2918,2978,2671,3579,4138,3561,3514
" ENSMUSG00000092569","ENSMUSG00000092569","  Gm20544",103,125,100,142,94,163,103,132,189,158,124
" ENSMUSG00000022914","ENSMUSG00000022914","  Brwd1",4156,3512,2286,3244,2989,3215,2894,4124,4790,3991,4053
" ENSMUSG00000097164","ENSMUSG00000097164","  Cep83os",626,617,390,480,529,583,468,630,773,711,763
" ENSMUSG00000020393","ENSMUSG00000020393","  Kremen1",515,551,285,310,384,422,392,470,551,472,431
" ENSMUSG00000085720","ENSMUSG00000085720","  Gm7854",95,110,104,71,59,68,88,118,119,94,76
" ENSMUSG00000050855","ENSMUSG00000050855","  Zfp940",323,284,169,229,313,308,271,319,371,266,350
" ENSMUSG00000023084","ENSMUSG00000023084","  Lrrc71",1005,849,527,741,628,613,678,798,1055,823,647
" ENSMUSG00000029505","ENSMUSG00000029505","  Ep400",5840,5512,3387,4451,4660,4570,4066,5327,6981,6084,6143
" ENSMUSG00000021975","ENSMUSG00000021975","  Ints9",577,564,413,518,455,416,344,539,715,661,520
" ENSMUSG00000028469","ENSMUSG00000028469","  Npr2",3977,3393,1998,2962,2846,3254,2818,3678,4349,3751,3421
" ENSMUSG00000061787","ENSMUSG00000061787","  Rps17",38,47,21,53,35,30,27,41,49,34,34
" ENSMUSG00000035437","ENSMUSG00000035437","  Rabgap1",2407,2335,1485,2061,1704,1721,1463,2082,2790,2343,2310
" ENSMUSG00000096401","ENSMUSG00000096401","  Gm21811",78,78,64,65,67,56,53,111,100,97,78
" ENSMUSG00000114014","ENSMUSG00000114014","  Gm48350",11,13,6,10,15,11,4,19,15,13,8
" ENSMUSG00000041771","ENSMUSG00000041771","  Slc24a4",15158,16373,10486,10228,10247,13213,11478,13341,18810,16025,15143
" ENSMUSG00000038895","ENSMUSG00000038895","  Zfp653",448,359,261,325,344,364,386,519,541,447,455
" ENSMUSG00000024897","ENSMUSG00000024897","  Apba1",3236,3435,1869,2567,2580,2590,2903,2657,4198,3404,3087
" ENSMUSG00000030216","ENSMUSG00000030216","  Wbp11",2726,2494,1359,2006,2235,2214,2312,2272,3093,2563,2626
" ENSMUSG00000045211","ENSMUSG00000045211","  Nudt18",430,471,279,344,312,409,488,459,604,412,417
" ENSMUSG00000025421","ENSMUSG00000025421","  Hdhd2",758,797,519,584,511,508,486,653,909,750,672
" ENSMUSG00000023330","ENSMUSG00000023330","  Dtwd1",53,79,49,81,54,61,57,76,109,71,80
" ENSMUSG00000029310","ENSMUSG00000029310","  Nudt9",838,886,519,810,604,736,725,913,1114,938,882
" ENSMUSG00000079605","ENSMUSG00000079605","  Zbtb9",3,5,2,5,6,15,9,7,11,5,5
" ENSMUSG00000059263","ENSMUSG00000059263","  Usp47",4397,4199,2352,3522,3272,3584,3286,3731,5145,4477,4304
" ENSMUSG00000062480","ENSMUSG00000062480","  Acat3",406,455,283,362,279,301,290,401,553,375,375
" ENSMUSG00000020448","ENSMUSG00000020448","  Rnf185",1057,1016,684,848,889,768,647,970,1271,1165,1022
" ENSMUSG00000105327","ENSMUSG00000105327","  Gm9409",0,2,0,0,0,10,0,0,0,2,0
" ENSMUSG00000118263","ENSMUSG00000118263","  ",161,200,142,159,139,162,166,168,304,213,193
" ENSMUSG00000037971","ENSMUSG00000037971","  1110032A03Rik",672,569,366,449,446,539,605,557,771,672,508
" ENSMUSG00000115332","ENSMUSG00000115332","  Gm48952",21,26,24,17,20,33,15,23,25,15,39
" ENSMUSG00000037706","ENSMUSG00000037706","  Cd81",3392,3428,2026,2521,3085,2847,2879,3503,4578,3654,3143
" ENSMUSG00000035877","ENSMUSG00000035877","  Zhx3",2369,2104,1289,1919,1741,1778,1769,1951,2779,2210,2539
" ENSMUSG00000005580","ENSMUSG00000005580","  Adcy9",732,653,441,489,525,504,467,605,864,683,686
" ENSMUSG00000087120","ENSMUSG00000087120","  Gm12279",29,22,21,24,28,27,37,21,49,29,41
" ENSMUSG00000086495","ENSMUSG00000086495","  Gm13778",6,0,0,10,3,3,2,4,0,3,3
" ENSMUSG00000031513","ENSMUSG00000031513","  Leprotl1",1217,1221,757,875,903,807,783,1105,1459,1097,1053
" ENSMUSG00000020659","ENSMUSG00000020659","  Cbll1",624,709,418,564,557,540,600,724,937,778,661
" ENSMUSG00000027642","ENSMUSG00000027642","  Rpn2",3216,3416,2060,2417,2356,2423,2541,3130,4156,3416,3135
" ENSMUSG00000053931","ENSMUSG00000053931","  Cnn3",1649,1641,1009,1203,1199,1172,1140,1584,2033,1593,1421
" ENSMUSG00000110357","ENSMUSG00000110357","  A030001D20Rik",388,408,261,320,437,514,355,267,451,384,308
" ENSMUSG00000030894","ENSMUSG00000030894","  Tpp1",4825,4609,2851,3589,3323,3260,3346,4374,5699,4624,4224
" ENSMUSG00000027668","ENSMUSG00000027668","  Mfn1",1488,1287,729,1003,1090,1248,1194,1368,1600,1318,1267
" ENSMUSG00000005621","ENSMUSG00000005621","  Zfp592",1683,1371,1013,1252,952,1250,1203,1497,1861,1674,1519
" ENSMUSG00000033987","ENSMUSG00000033987","  Dnah17",185,189,113,153,190,193,196,210,264,163,234
" ENSMUSG00000061411","ENSMUSG00000061411","  Nol4l",3818,3729,2500,3129,2357,2951,2572,3753,4652,3657,3388
" ENSMUSG00000041915","ENSMUSG00000041915","  Ammecr1l",755,746,490,782,508,633,558,819,983,727,752
" ENSMUSG00000023022","ENSMUSG00000023022","  Lima1",294,361,195,332,418,306,277,318,427,381,334
" ENSMUSG00000058975","ENSMUSG00000058975","  Kcnc1",3537,3805,2241,2575,2242,3015,2562,3417,4162,3443,3236
" ENSMUSG00000034757","ENSMUSG00000034757","  Tmub2",1134,1069,638,830,957,910,797,1083,1411,1123,1038
" ENSMUSG00000007867","ENSMUSG00000007867","  Ift43",164,236,176,166,165,212,125,219,270,163,153
" ENSMUSG00000050708","ENSMUSG00000050708","  Ftl1",387,339,204,317,269,346,371,384,464,382,316
" ENSMUSG00000019853","ENSMUSG00000019853","  Hebp2",10,15,9,13,4,5,9,3,12,7,6
" ENSMUSG00000027341","ENSMUSG00000027341","  Tmem230",497,451,254,378,292,338,297,398,477,411,408
" ENSMUSG00000018861","ENSMUSG00000018861","  Fdxr",373,292,181,283,270,294,262,371,405,323,290
" ENSMUSG00000032560","ENSMUSG00000032560","  Dnajc13",2397,2177,1465,2306,1938,1726,1608,2447,3023,2238,2379
" ENSMUSG00000033554","ENSMUSG00000033554","  Dph5",207,163,126,188,122,219,223,206,241,179,197
" ENSMUSG00000026670","ENSMUSG00000026670","  Uap1",247,261,127,152,180,197,253,201,232,194,219
" ENSMUSG00000039286","ENSMUSG00000039286","  Fndc3b",248,213,128,162,156,175,198,176,282,217,196
" ENSMUSG00000103749","ENSMUSG00000103749","  Pcdhgb5",402,380,227,252,210,267,244,279,371,322,275
" ENSMUSG00000097533","ENSMUSG00000097533","  Gm26590",835,823,474,657,637,690,724,849,1064,903,784
" ENSMUSG00000045098","ENSMUSG00000045098","  Kmt5b",3661,3175,2292,2807,2377,2366,2678,3284,4337,3636,3513
" ENSMUSG00000003382","ENSMUSG00000003382","  Etv3",854,648,484,581,562,794,769,845,857,901,864
" ENSMUSG00000038121","ENSMUSG00000038121","  Fam210a",963,819,534,692,807,813,879,1005,1149,1035,976
" ENSMUSG00000102415","ENSMUSG00000102415","  A430110C17Rik",19,28,22,11,16,19,14,16,24,18,34
" ENSMUSG00000027649","ENSMUSG00000027649","  Ctnnbl1",846,770,410,603,578,603,604,656,888,744,694
" ENSMUSG00000038535","ENSMUSG00000038535","  Zfp280d",2205,1705,1159,1312,1443,1504,1287,1678,2053,1886,1993
" ENSMUSG00000082895","ENSMUSG00000082895","  Rpsa-ps9",9,9,9,4,6,4,3,3,14,9,3
" ENSMUSG00000081111","ENSMUSG00000081111","  Gm5913",4,9,8,5,2,0,1,1,4,6,2
" ENSMUSG00000040297","ENSMUSG00000040297","  Suco",2001,1930,1190,1151,1439,1700,1659,1616,2273,1844,1880
" ENSMUSG00000030344","ENSMUSG00000030344","  Akap3",6,3,1,4,0,4,2,5,3,2,12
" ENSMUSG00000084941","ENSMUSG00000084941","  Gm11944",285,224,131,198,171,202,187,229,257,263,188
" ENSMUSG00000054676","ENSMUSG00000054676","  1600014C10Rik",377,464,320,423,264,309,287,381,528,451,380
" ENSMUSG00000002228","ENSMUSG00000002228","  Ppm1j",396,548,257,421,286,331,354,400,487,382,370
" ENSMUSG00000018476","ENSMUSG00000018476","  Kdm6b",8203,6832,4536,6694,5654,8035,8423,7567,9576,8041,6331
" ENSMUSG00000028243","ENSMUSG00000028243","  Ubxn2b",673,595,452,502,435,383,390,506,751,565,557
" ENSMUSG00000110713","ENSMUSG00000110713","  Gm30606",15,16,4,11,16,22,17,13,13,16,11
" ENSMUSG00000034157","ENSMUSG00000034157","  Cipc",2528,2439,1359,1951,1859,1887,2026,2210,2949,2520,2464
" ENSMUSG00000021936","ENSMUSG00000021936","  Mapk8",3930,3753,1951,2588,2491,3077,2649,3082,3623,3335,3445
" ENSMUSG00000042684","ENSMUSG00000042684","  Npl",66,75,52,61,54,34,42,68,58,39,44
" ENSMUSG00000034145","ENSMUSG00000034145","  Tmem63c",2174,2027,1106,1989,2226,2392,2035,2019,2475,2014,1922
" ENSMUSG00000003546","ENSMUSG00000003546","  Klc4",1321,1114,787,1081,883,955,886,1239,1664,1185,1118
" ENSMUSG00000035773","ENSMUSG00000035773","  Kiss1r",167,116,88,109,113,106,141,117,178,129,88
" ENSMUSG00000021990","ENSMUSG00000021990","  Spata13",399,559,498,343,419,487,403,478,691,664,511
" ENSMUSG00000048833","ENSMUSG00000048833","  Slc39a9",951,730,447,673,613,722,642,763,976,750,799
" ENSMUSG00000038855","ENSMUSG00000038855","  Itpkb",900,1180,685,1070,897,872,1146,654,1094,1097,1210
" ENSMUSG00000047789","ENSMUSG00000047789","  Slc38a9",1182,900,605,901,810,913,814,1071,1305,1124,993
" ENSMUSG00000047787","ENSMUSG00000047787","  Flrt1",521,575,397,536,395,482,420,585,836,565,547
" ENSMUSG00000033335","ENSMUSG00000033335","  Dnm2",1990,1872,1085,1625,1445,1600,1556,2098,2348,1975,1836
" ENSMUSG00000028637","ENSMUSG00000028637","  Ccdc30",58,40,41,49,41,38,47,64,66,40,79
" ENSMUSG00000107240","ENSMUSG00000107240","  Gm43231",60,52,48,74,58,77,62,115,78,66,59
" ENSMUSG00000005299","ENSMUSG00000005299","  Letm1",2010,1999,1196,1420,1405,1564,1586,1912,2459,1943,2004
" ENSMUSG00000063268","ENSMUSG00000063268","  Parp10",55,46,22,38,31,32,51,30,39,45,33
" ENSMUSG00000109771","ENSMUSG00000109771","  Gm35315",168,127,84,104,143,151,117,147,149,99,167
" ENSMUSG00000022967","ENSMUSG00000022967","  Ifnar1",1230,1265,764,1052,1040,1084,891,1326,1528,1450,1365
" ENSMUSG00000034647","ENSMUSG00000034647","  Ankrd12",8886,7698,4821,7134,6120,5992,5576,8698,9324,7557,7796
" ENSMUSG00000051346","ENSMUSG00000051346","  Spryd4",73,52,65,73,81,87,89,95,127,74,100
" ENSMUSG00000076335","ENSMUSG00000076335","  Mir670",0,0,0,0,3,2,10,2,0,0,1
" ENSMUSG00000103967","ENSMUSG00000103967","  Gm38214",26,18,9,17,14,21,18,28,26,13,19
" ENSMUSG00000009585","ENSMUSG00000009585","  Apobec3",17,6,10,22,8,16,10,12,18,15,16
" ENSMUSG00000047613","ENSMUSG00000047613","  A430005L14Rik",255,268,202,250,238,299,232,383,413,330,291
" ENSMUSG00000048175","ENSMUSG00000048175","  Asb8",628,640,430,543,466,537,605,747,862,740,732
" ENSMUSG00000030086","ENSMUSG00000030086","  Chchd6",110,147,104,125,137,102,131,163,213,173,132
" ENSMUSG00000057649","ENSMUSG00000057649","  Brd9",1374,943,718,1089,1016,976,1148,1351,1499,1196,1324
" ENSMUSG00000116628","ENSMUSG00000116628","  4930478L05Rik",9,9,17,9,17,15,14,10,24,17,22
" ENSMUSG00000015222","ENSMUSG00000015222","  Map2",6045,6342,3375,4885,4238,4748,4791,5002,7098,6214,5559
" ENSMUSG00000025040","ENSMUSG00000025040","  Fundc1",746,801,484,549,619,579,548,681,1017,777,703
" ENSMUSG00000027350","ENSMUSG00000027350","  Chgb",29627,35025,18961,22022,19519,25991,22257,27154,34679,29620,24878
" ENSMUSG00000033526","ENSMUSG00000033526","  Ppip5k1",6259,5030,3501,4233,4242,4205,4394,5296,7108,6095,5107
" ENSMUSG00000085788","ENSMUSG00000085788","  4930470G03Rik",798,576,413,600,640,723,615,697,959,706,739
" ENSMUSG00000079037","ENSMUSG00000079037","  Prnp",15803,16250,9085,12474,12049,13072,13055,13705,20212,16494,15600
" ENSMUSG00000051329","ENSMUSG00000051329","  Nup160",769,746,525,626,518,609,418,687,846,646,798
" ENSMUSG00000024515","ENSMUSG00000024515","  Smad4",1371,1440,954,996,1039,1169,1095,1247,1839,1586,1513
" ENSMUSG00000115602","ENSMUSG00000115602","  Gm7908",17,14,12,13,15,12,6,9,16,14,27
" ENSMUSG00000099115","ENSMUSG00000099115","  Gm17190",8,2,2,10,1,1,1,2,1,2,1
" ENSMUSG00000074165","ENSMUSG00000074165","  Zfp788",1145,807,625,765,760,896,803,1152,1169,1001,1106
" ENSMUSG00000001855","ENSMUSG00000001855","  Nup214",2398,2645,1407,1857,1745,1931,1816,2390,2793,2334,2496
" ENSMUSG00000049291","ENSMUSG00000049291","  Prss38",15,32,18,21,25,13,17,23,34,21,29
" ENSMUSG00000067199","ENSMUSG00000067199","  Frat1",1570,1324,996,1194,1304,1231,1099,1533,2166,1585,1427
" ENSMUSG00000082487","ENSMUSG00000082487","  Gm11628",5,7,7,10,2,2,7,8,9,1,9
" ENSMUSG00000039483","ENSMUSG00000039483","  Asb6",498,521,324,423,437,395,386,569,712,488,526
" ENSMUSG00000019146","ENSMUSG00000019146","  Cacng2",95,142,61,92,104,80,107,91,133,100,115
" ENSMUSG00000117603","ENSMUSG00000117603","  ",69,77,37,62,44,67,63,64,87,78,66
" ENSMUSG00000047731","ENSMUSG00000047731","  Wbp1l",933,910,561,662,746,872,836,1030,1234,941,837
" ENSMUSG00000038400","ENSMUSG00000038400","  Pmepa1",983,857,545,860,792,801,812,999,1285,1027,871
" ENSMUSG00000103731","ENSMUSG00000103731","  Gm17530",22,30,22,18,23,11,23,37,31,23,23
" ENSMUSG00000074166","ENSMUSG00000074166","  AW146154",147,91,84,115,105,139,86,131,161,130,95
" ENSMUSG00000020857","ENSMUSG00000020857","  Nme2",210,160,94,164,152,169,181,210,160,128,172
" ENSMUSG00000020964","ENSMUSG00000020964","  Sel1l",4323,4332,2865,3211,2907,3825,3729,4202,5762,4610,4420
" ENSMUSG00000110197","ENSMUSG00000110197","  Gm45444",298,271,202,179,239,245,331,255,388,302,284
" ENSMUSG00000106912","ENSMUSG00000106912","  Gm43785",2,0,5,10,8,3,4,2,5,1,6
" ENSMUSG00000099851","ENSMUSG00000099851","  Gm29542",146,203,130,160,155,148,163,183,260,239,213
" ENSMUSG00000023011","ENSMUSG00000023011","  Faim2",16586,17773,10638,14529,13412,12696,13373,14578,23197,18305,15709
" ENSMUSG00000038806","ENSMUSG00000038806","  Sde2",1034,783,588,826,764,887,789,972,1312,1069,959
" ENSMUSG00000038780","ENSMUSG00000038780","  Smurf1",2051,1937,1238,1561,1487,1506,1570,2120,2525,1969,2125
" ENSMUSG00000097763","ENSMUSG00000097763","  Gm26636",376,411,224,332,293,292,309,400,488,412,364
" ENSMUSG00000045252","ENSMUSG00000045252","  Zfp574",1401,1552,1000,1054,1105,1094,1196,1611,1924,1517,1482
" ENSMUSG00000037110","ENSMUSG00000037110","  Ralgapa2",7039,6847,4822,5139,4431,5170,4064,6358,7524,6705,6675
" ENSMUSG00000051730","ENSMUSG00000051730","  Mettl5",318,251,155,280,255,273,300,309,362,303,306
" ENSMUSG00000086225","ENSMUSG00000086225","  Gm8661",7,7,6,4,10,18,9,5,13,11,5
" ENSMUSG00000117729","ENSMUSG00000117729","  ",51,67,31,52,40,64,54,50,80,54,58
" ENSMUSG00000025420","ENSMUSG00000025420","  Katnal2",243,244,167,219,202,213,128,194,286,171,230
" ENSMUSG00000045813","ENSMUSG00000045813","  Gm9801",159,138,83,144,122,167,166,203,157,154,140
" ENSMUSG00000034560","ENSMUSG00000034560","  Washc4",1292,1204,655,886,834,919,771,1040,1239,1049,1074
" ENSMUSG00000116771","ENSMUSG00000116771","  Gm49691",16,4,11,9,12,12,10,7,21,9,13
" ENSMUSG00000027599","ENSMUSG00000027599","  Armc1",448,386,240,299,294,338,324,443,437,426,452
" ENSMUSG00000046822","ENSMUSG00000046822","  Slc39a3",2286,2621,1446,1934,1690,1990,1926,2082,3161,2391,2044
" ENSMUSG00000028848","ENSMUSG00000028848","  Gpn2",247,161,154,135,150,220,177,212,275,196,190
" ENSMUSG00000031242","ENSMUSG00000031242","  2610002M06Rik",804,999,582,658,629,634,501,695,963,828,791
" ENSMUSG00000097943","ENSMUSG00000097943","  Gm7833",4,12,2,3,2,6,6,4,7,4,0
" ENSMUSG00000001666","ENSMUSG00000001666","  Ddt",157,146,90,121,139,179,128,175,207,127,149
" ENSMUSG00000030761","ENSMUSG00000030761","  Myo7a",600,454,361,498,733,611,618,506,759,585,614
" ENSMUSG00000032305","ENSMUSG00000032305","  Fam219b",488,469,311,355,352,389,345,433,675,436,448
" ENSMUSG00000084957","ENSMUSG00000084957","  Bbip1",790,555,350,487,497,520,575,586,703,636,614
" ENSMUSG00000021910","ENSMUSG00000021910","  Nisch",17044,17040,11106,14047,13538,12997,11964,16865,22364,18552,17318
" ENSMUSG00000017119","ENSMUSG00000017119","  Nbr1",6623,6803,3928,5248,4599,5033,5053,5584,8244,6663,6141
" ENSMUSG00000081752","ENSMUSG00000081752","  Sms-ps",10,5,3,11,5,5,9,2,12,3,5
" ENSMUSG00000093089","ENSMUSG00000093089","  Gm24321",0,0,1,0,1,0,10,2,3,0,0
" ENSMUSG00000093779","ENSMUSG00000093779","  Gm20648",0,1,0,1,0,3,10,0,2,0,0
" ENSMUSG00000019732","ENSMUSG00000019732","  Calr3",22,16,9,20,17,23,30,22,25,28,16
" ENSMUSG00000100685","ENSMUSG00000100685","  Gm28610",116,104,68,106,75,68,77,126,114,114,107
" ENSMUSG00000031400","ENSMUSG00000031400","  G6pdx",2022,2109,1284,1635,1705,1756,1915,1899,2906,2407,1875
" ENSMUSG00000036534","ENSMUSG00000036534","  Slc38a7",602,557,348,521,486,482,493,645,830,537,559
" ENSMUSG00000021192","ENSMUSG00000021192","  Golga5",649,603,372,570,458,527,491,614,786,659,711
" ENSMUSG00000028048","ENSMUSG00000028048","  Gba",413,397,240,371,396,480,486,359,536,432,343
" ENSMUSG00000042632","ENSMUSG00000042632","  Pla2g6",1044,961,534,988,895,953,1133,982,1209,1051,1033
" ENSMUSG00000081731","ENSMUSG00000081731","  Calr-ps",15,5,4,2,5,6,3,6,4,2,2
" ENSMUSG00000114019","ENSMUSG00000114019","  Gm47155",169,162,96,133,204,149,174,178,196,201,197
" ENSMUSG00000098340","ENSMUSG00000098340","  Gm27253",6,5,8,2,0,4,0,4,8,5,7
" ENSMUSG00000104525","ENSMUSG00000104525","  Gm37334",37,59,41,56,60,57,92,45,57,65,64
" ENSMUSG00000073427","ENSMUSG00000073427","  Gm4924",340,252,190,214,257,278,288,313,399,274,354
" ENSMUSG00000001774","ENSMUSG00000001774","  Chordc1",980,958,584,759,558,661,606,768,1013,669,805
" ENSMUSG00000051034","ENSMUSG00000051034","  Zfp11",240,143,206,234,136,233,233,201,254,267,226
" ENSMUSG00000001247","ENSMUSG00000001247","  Lsr",60,58,41,60,63,97,91,64,82,57,62
" ENSMUSG00000001089","ENSMUSG00000001089","  Luzp1",1401,1199,779,822,804,1141,1088,968,1381,1276,1090
" ENSMUSG00000043223","ENSMUSG00000043223","  Gm4835",0,2,1,1,1,1,11,4,2,0,3
" ENSMUSG00000014496","ENSMUSG00000014496","  Ankrd28",1259,1212,705,891,794,920,1126,1219,1342,1159,1196
" ENSMUSG00000020135","ENSMUSG00000020135","  Apc2",7814,7662,4627,6680,5101,6279,5431,7143,9469,7619,6579
" ENSMUSG00000030647","ENSMUSG00000030647","  Ndufc2",1127,1065,701,786,706,776,812,958,1379,994,961
" ENSMUSG00000020397","ENSMUSG00000020397","  Med7",351,280,219,213,248,345,339,348,430,291,311
" ENSMUSG00000087047","ENSMUSG00000087047","  1700110K17Rik",236,251,191,192,240,215,238,237,431,254,268
" ENSMUSG00000019518","ENSMUSG00000019518","  Ap4m1",997,782,559,813,739,682,555,842,1125,787,813
" ENSMUSG00000036510","ENSMUSG00000036510","  Cdh8",1078,1207,947,899,1103,1459,1258,1283,1663,1517,1654
" ENSMUSG00000083807","ENSMUSG00000083807","  Gm13466",15,22,10,14,13,12,16,13,21,32,17
" ENSMUSG00000031028","ENSMUSG00000031028","  Tub",2581,3166,2251,2922,2295,1922,1867,2497,3699,3030,2768
" ENSMUSG00000025648","ENSMUSG00000025648","  Pfkfb4",326,223,159,280,230,222,237,311,333,283,284
" ENSMUSG00000104318","ENSMUSG00000104318","  Pcdha7",121,140,85,137,113,87,88,122,160,147,144
" ENSMUSG00000029513","ENSMUSG00000029513","  Prkab1",803,745,538,601,510,691,623,783,1023,800,878
" ENSMUSG00000115127","ENSMUSG00000115127","  Gm46515",3,1,0,3,2,5,10,0,2,0,4
" ENSMUSG00000042671","ENSMUSG00000042671","  Rgs8",9642,10043,5939,6833,8169,10427,9485,9591,12582,10357,9914
" ENSMUSG00000039629","ENSMUSG00000039629","  Strip2",15263,17753,11538,9953,10262,11516,9883,12507,16689,13079,15186
" ENSMUSG00000029592","ENSMUSG00000029592","  Usp30",1255,1268,895,1123,1029,934,853,1251,1761,1365,1214
" ENSMUSG00000044595","ENSMUSG00000044595","  Dnd1",62,57,33,49,26,54,46,49,46,61,44
" ENSMUSG00000032239","ENSMUSG00000032239","  Rp9",536,485,354,525,449,544,624,555,850,568,520
